Timestamp,EarShoulderDiff,ShoulderHipDiff,PostureStatus,SpineAngle,HunchbackStatus
2025-07-10 16:20:18.617,-0.4303,-1.1538,False,,0
2025-07-10 16:20:21.750,-0.4278,-1.1579,False,,0
2025-07-10 16:20:24.849,-0.4094,-1.1713,False,,0
2025-07-10 16:20:27.967,-0.4071,-1.1775,False,,0
2025-07-10 16:20:31.083,-0.4460,-1.1220,False,,0
2025-07-10 16:20:34.213,-0.4528,-1.0543,False,,0
2025-07-10 16:20:37.341,-0.4693,-1.1406,False,,0
2025-07-10 16:20:40.442,-0.4691,-1.2217,False,,0
2025-07-10 16:20:43.571,-0.4858,-1.2452,False,,0
2025-07-10 16:20:46.687,-0.4794,-1.2339,False,,0
2025-07-10 16:20:49.813,-0.4696,-1.2286,False,,0
2025-07-10 16:20:52.915,-0.4637,-1.2377,False,,0
2025-07-10 16:20:56.019,-0.4575,-1.2539,False,,0
2025-07-10 16:20:59.119,-0.4675,-1.2554,False,,0
2025-07-10 16:21:02.222,-0.4930,-1.2471,False,,0
2025-07-10 16:21:05.355,-0.4903,-1.2248,False,,0
2025-07-10 16:21:08.482,-0.4886,-1.2066,False,,0
2025-07-10 16:21:11.592,-0.4286,-1.1806,False,,0
2025-07-10 16:21:14.726,-0.4144,-1.1792,False,,0
2025-07-10 16:21:17.855,-0.3844,-1.2127,False,,0
2025-07-10 16:21:20.956,-0.3943,-1.2036,False,,0
2025-07-10 16:21:24.062,-0.4186,-1.1949,False,,0
2025-07-10 16:21:27.161,-0.4380,-1.1858,False,,0
2025-07-10 16:21:30.292,-0.4358,-1.1821,False,,0
2025-07-10 16:21:33.392,-0.4356,-1.1518,False,,0
2025-07-10 16:21:36.491,-0.4328,-1.1210,False,,0
2025-07-10 16:21:39.594,-0.4142,-1.1063,False,,0
2025-07-10 16:21:42.694,-0.4166,-1.1212,False,,0
2025-07-10 16:21:45.823,-0.4203,-1.1209,False,,0
2025-07-10 16:21:48.929,-0.4110,-1.1196,False,,0
2025-07-10 16:21:52.029,-0.4170,-1.1266,False,,0
2025-07-10 16:21:55.166,-0.3764,-1.1232,False,,0
2025-07-10 16:21:58.303,-0.3981,-1.1238,False,,0
2025-07-10 16:22:01.421,-0.4113,-1.1220,False,,0
2025-07-10 16:22:04.533,-0.4099,-1.1189,False,,0
2025-07-10 16:22:07.663,-0.4130,-1.1200,False,,0
2025-07-10 16:22:10.802,-0.4176,-1.1372,False,,0
2025-07-10 16:22:13.917,-0.4214,-1.1298,False,,0
2025-07-10 16:22:17.026,-0.4226,-1.0846,False,,0
2025-07-10 16:22:20.133,-0.4211,-1.0906,False,,0
2025-07-10 16:22:23.233,-0.4212,-1.0930,False,,0
2025-07-10 16:22:26.338,-0.4243,-1.1054,False,,0
2025-07-10 16:22:29.461,-0.4223,-1.1076,False,,0
2025-07-10 16:22:32.553,-0.4290,-1.1105,False,,0
2025-07-10 16:22:35.659,-0.4313,-1.1230,False,,0
2025-07-10 16:22:38.762,-0.4289,-1.1267,False,,0
2025-07-10 16:22:41.866,-0.4286,-1.1361,False,,0
2025-07-10 16:22:44.977,-0.4258,-1.1374,False,,0
2025-07-10 16:22:48.096,-0.4272,-1.1355,False,,0
2025-07-10 16:22:51.234,-0.4269,-1.1352,False,,0
2025-07-10 16:22:54.362,-0.4385,-1.1204,False,,0
2025-07-10 16:22:57.468,-0.4366,-1.1187,False,,0
2025-07-10 16:23:00.597,-0.4297,-1.1217,False,,0
2025-07-10 16:23:03.733,-0.3801,-1.0383,False,,0
2025-07-10 16:23:06.838,-0.3863,-1.0589,False,,0
2025-07-10 16:23:09.976,-0.4109,-1.0534,False,,0
2025-07-10 16:23:13.087,-0.4142,-1.0587,False,,0
2025-07-10 16:23:16.197,-0.4316,-1.0596,False,,0
2025-07-10 16:23:19.309,-0.4183,-1.0273,False,,0
2025-07-10 16:23:22.430,-0.4134,-1.0276,False,,0
2025-07-10 16:23:25.538,-0.4042,-1.0369,False,,0
2025-07-10 16:23:28.663,-0.3844,-1.0141,False,,0
2025-07-10 16:23:31.764,-0.3669,-0.9709,False,,0
2025-07-10 16:23:34.861,-0.3538,-0.9909,False,,0
2025-07-10 16:23:37.977,-0.3512,-0.9994,False,,0
2025-07-10 16:23:41.111,-0.3571,-1.0099,False,,0
2025-07-10 16:23:44.231,-0.4110,-1.0751,False,,0
2025-07-10 16:23:47.371,-0.4126,-1.1030,False,,0
2025-07-10 16:23:50.460,-0.4203,-1.1272,False,,0
2025-07-10 16:23:53.590,-0.4233,-1.1332,False,,0
2025-07-10 16:23:56.698,-0.4151,-1.0780,False,,0
2025-07-10 16:23:59.821,-0.4214,-1.1072,False,,0
2025-07-10 16:24:02.924,-0.4236,-1.1120,False,,0
2025-07-10 16:24:06.034,-0.4237,-1.1092,False,,0
2025-07-10 16:24:09.161,-0.4217,-1.1157,False,,0
2025-07-10 16:24:12.263,-0.4054,-1.1112,False,,0
2025-07-10 16:24:15.377,-0.4229,-1.1166,False,,0
2025-07-10 16:24:18.483,-0.4608,-1.1433,False,,0
2025-07-10 16:24:21.586,-0.4793,-1.1424,False,,0
2025-07-10 16:24:24.719,-0.4812,-1.1399,False,,0
2025-07-10 16:24:27.843,-0.4412,-1.0888,False,,0
2025-07-10 16:24:30.967,-0.4394,-1.0913,False,,0
2025-07-10 16:24:34.075,-0.4222,-1.1008,False,,0
2025-07-10 16:24:37.189,-0.3682,-1.0941,False,,0
2025-07-10 16:24:40.322,-0.3960,-1.0954,False,,0
2025-07-10 16:24:43.444,-0.3547,-1.0933,False,,0
2025-07-10 16:24:46.556,-0.3682,-1.0871,False,,0
2025-07-10 16:24:49.687,-0.4237,-1.0518,False,,0
2025-07-10 16:24:52.800,-0.4587,-1.0803,False,,0
2025-07-10 16:24:55.920,-0.4550,-1.0991,False,,0
2025-07-10 16:24:59.054,-0.4413,-1.1148,False,,0
2025-07-10 16:25:02.186,-0.4347,-1.1307,False,,0
2025-07-10 16:25:05.289,-0.3474,-1.0944,False,,0
2025-07-10 16:25:08.390,-0.3319,-1.0692,False,,0
2025-07-10 16:25:11.519,-0.3148,-1.0281,False,,0
2025-07-10 16:25:14.617,-0.3431,-1.0332,False,,0
2025-07-10 16:25:17.722,-0.3126,-1.0517,False,,0
2025-07-10 16:25:20.821,-0.2598,-1.0047,False,,0
2025-07-10 16:25:23.927,-0.4173,-1.0798,False,,0
2025-07-10 16:25:27.054,-0.4065,-1.0884,False,,0
2025-07-10 16:25:30.153,-0.4115,-1.1237,False,,0
2025-07-10 16:25:33.254,-0.3794,-1.1348,False,,0
2025-07-10 16:25:36.354,-0.4078,-1.1211,False,,0
2025-07-10 16:25:39.454,-0.4150,-1.1048,False,,0
2025-07-10 16:25:42.560,-0.4226,-1.1052,False,,0
2025-07-10 16:25:45.695,-0.4453,-1.1045,False,,0
2025-07-10 16:25:48.819,-0.4413,-1.1215,False,,0
2025-07-10 16:25:51.951,-0.4290,-1.1149,False,,0
2025-07-10 16:25:55.058,-0.3741,-1.1378,False,,0
2025-07-10 16:25:58.186,-0.3958,-1.1551,False,,0
2025-07-10 16:26:01.293,-0.3551,-1.1207,False,,0
2025-07-10 16:26:04.392,-0.3413,-1.1296,False,,0
2025-07-10 16:26:07.494,-0.2205,-1.0277,False,,0
2025-07-10 16:26:10.632,-0.3307,-1.1022,False,,0
2025-07-10 16:26:13.760,-0.3652,-1.1066,False,,0
2025-07-10 16:26:16.866,-0.4805,-1.1825,False,,0
2025-07-10 16:26:20.000,-0.4837,-1.1865,False,,0
2025-07-10 16:26:23.132,-0.4319,-1.2348,False,,0
2025-07-10 16:26:26.261,-0.4095,-1.2068,False,,0
2025-07-10 16:26:29.365,-0.4082,-1.1775,False,,0
2025-07-10 16:26:32.469,-0.4726,-1.2091,False,,0
2025-07-10 16:26:35.600,-0.5313,-1.2237,False,,0
2025-07-10 16:26:38.734,-0.4529,-1.2545,False,,0
2025-07-10 16:26:41.864,-0.3811,-1.2285,False,,0
2025-07-10 16:26:45.002,-0.3561,-1.2261,False,,0
2025-07-10 16:26:48.101,-0.3769,-1.2112,False,,0
2025-07-10 16:26:51.204,-0.4762,-1.2089,False,,0
2025-07-10 16:26:54.306,-0.4885,-1.1956,False,,0
2025-07-10 16:26:57.396,-0.4894,-1.1872,False,,0
2025-07-10 16:27:00.501,-0.5062,-1.1855,False,,0
2025-07-10 16:27:03.600,-0.5100,-1.1771,False,,0
2025-07-10 16:27:06.704,-0.4979,-1.1579,False,,0
2025-07-10 16:27:09.823,-0.4911,-1.1509,False,,0
2025-07-10 16:27:12.938,-0.4754,-1.1475,False,,0
2025-07-10 16:27:16.064,-0.4794,-1.1891,False,,0
2025-07-10 16:27:19.179,-0.4744,-1.1969,False,,0
2025-07-10 16:27:22.293,-0.4624,-1.2086,False,,0
2025-07-10 16:27:25.404,-0.4623,-1.1881,False,,0
2025-07-10 16:27:28.491,-0.4527,-1.1862,False,,0
2025-07-10 16:27:31.601,-0.4454,-1.1705,False,,0
2025-07-10 16:27:34.703,-0.4479,-1.1739,False,,0
2025-07-10 16:27:37.805,-0.4518,-1.1651,False,,0
2025-07-10 16:27:40.925,-0.4461,-1.1584,False,,0
2025-07-10 16:27:44.039,-0.4630,-1.1892,False,,0
2025-07-10 16:27:47.170,-0.4195,-1.1508,False,,0
2025-07-10 16:27:50.271,-0.4286,-1.1402,False,,0
2025-07-10 16:27:53.407,-0.4423,-1.1460,False,,0
2025-07-10 16:27:56.505,-0.1879,-1.0827,False,,0
2025-07-10 16:27:59.604,-0.2902,-1.0930,False,,0
2025-07-10 16:28:02.709,-0.3185,-1.1086,False,,0
2025-07-10 16:28:05.809,-0.3581,-1.0889,False,,0
2025-07-10 16:28:08.909,-0.3849,-1.0922,False,,0
2025-07-10 16:28:12.012,-0.4073,-1.0530,False,,0
2025-07-10 16:28:15.141,-0.4124,-1.0355,False,,0
2025-07-10 16:28:18.245,-0.4125,-1.0218,False,,0
2025-07-10 16:28:21.379,-0.3888,-1.0181,False,,0
2025-07-10 16:28:24.508,-0.3863,-1.0146,False,,0
2025-07-10 16:28:27.617,-0.3839,-1.0146,False,,0
2025-07-10 16:28:30.747,-0.3870,-1.0146,False,,0
2025-07-10 16:28:33.905,-0.3873,-1.0143,False,,0
2025-07-10 16:28:37.009,-0.3879,-1.0126,False,,0
2025-07-10 16:28:40.149,-0.3892,-1.0066,False,,0
2025-07-10 16:28:43.279,-0.3893,-1.0012,False,,0
2025-07-10 16:28:46.378,-0.3897,-0.9997,False,,0
2025-07-10 16:28:49.480,-0.3897,-0.9948,False,,0
2025-07-10 16:28:52.579,-0.4063,-1.0360,False,,0
2025-07-10 16:28:55.696,-0.4018,-1.0164,False,,0
2025-07-10 16:28:58.813,-0.3924,-0.9995,False,,0
2025-07-10 16:29:01.947,-0.3915,-0.9855,False,,0
2025-07-10 16:29:05.052,-0.3932,-0.9837,False,,0
2025-07-10 16:29:08.182,-0.3914,-0.9708,False,,0
2025-07-10 16:29:11.283,-0.3870,-0.9743,False,,0
2025-07-10 16:29:14.417,-0.3837,-0.9772,False,,0
2025-07-10 16:29:17.515,-0.3831,-0.9767,False,,0
2025-07-10 16:29:20.618,-0.3790,-0.9888,False,,0
2025-07-10 16:29:23.719,-0.3710,-0.9830,False,,0
2025-07-10 16:29:26.822,-0.3766,-0.9809,False,,0
2025-07-10 16:29:29.951,-0.3847,-0.9741,False,,0
2025-07-10 16:29:33.085,-0.3939,-0.9732,False,,0
2025-07-10 16:29:36.186,-0.4009,-0.9940,False,,0
2025-07-10 16:29:39.286,-0.3936,-0.9974,False,,0
2025-07-10 16:29:42.384,-0.3972,-1.0028,False,,0
2025-07-10 16:29:45.485,-0.3949,-1.0089,False,,0
2025-07-10 16:29:48.587,-0.3930,-1.0098,False,,0
2025-07-10 16:29:51.720,-0.3887,-1.0087,False,,0
2025-07-10 16:29:54.820,-0.3891,-1.0077,False,,0
2025-07-10 16:29:57.920,-0.3730,-1.0405,False,,0
2025-07-10 16:30:01.023,-0.4379,-1.0570,False,,0
2025-07-10 16:30:04.148,-0.4722,-1.1062,False,,0
2025-07-10 16:30:07.258,-0.5186,-1.1117,False,,0
2025-07-10 16:30:10.347,-0.5207,-1.1338,False,,0
2025-07-10 16:30:13.455,-0.4973,-1.1598,False,,0
2025-07-10 16:30:16.581,-0.4641,-1.1230,False,,0
2025-07-10 16:30:19.687,-0.4504,-1.1258,False,,0
2025-07-10 16:30:22.811,-0.4316,-1.0945,False,,0
2025-07-10 16:30:25.908,-0.4230,-1.0836,False,,0
2025-07-10 16:30:29.031,-0.4514,-1.1021,False,,0
2025-07-10 16:30:32.162,-0.4516,-1.1040,False,,0
2025-07-10 16:30:35.295,-0.4561,-1.1117,False,,0
2025-07-10 16:30:38.426,-0.4572,-1.1120,False,,0
2025-07-10 16:30:41.526,-0.4555,-1.1077,False,,0
2025-07-10 16:30:44.658,-0.4514,-1.0832,False,,0
2025-07-10 16:30:47.764,-0.4444,-1.0699,False,,0
2025-07-10 16:30:50.893,-0.4834,-1.0960,False,,0
2025-07-10 16:30:53.994,-0.4748,-1.1122,False,,0
2025-07-10 16:30:57.102,-0.4719,-1.1413,False,,0
2025-07-10 16:31:00.234,-0.4661,-1.1368,False,,0
2025-07-10 16:31:03.364,-0.4470,-1.1180,False,,0
2025-07-10 16:31:06.494,-0.4620,-1.1444,False,,0
2025-07-10 16:31:09.592,-0.4518,-1.1336,False,,0
2025-07-10 16:31:12.697,-0.4615,-1.1336,False,,0
2025-07-10 16:31:15.796,-0.4152,-1.1299,False,,0
2025-07-10 16:31:18.897,-0.4131,-1.1227,False,,0
2025-07-10 16:31:21.998,-0.4062,-1.1115,False,,0
2025-07-10 16:31:25.122,-0.4040,-1.0997,False,,0
2025-07-10 16:31:28.236,-0.4080,-1.0846,False,,0
2025-07-10 16:31:31.366,-0.4161,-1.0911,False,,0
2025-07-10 16:31:34.470,-0.4097,-1.0659,False,,0
2025-07-10 16:31:37.600,-0.4381,-1.0994,False,,0
2025-07-10 16:31:40.729,-0.4501,-1.1130,False,,0
2025-07-10 16:31:43.833,-0.4478,-1.1167,False,,0
2025-07-10 16:31:46.949,-0.4533,-1.1190,False,,0
2025-07-10 16:31:50.051,-0.4526,-1.1305,False,,0
2025-07-10 16:31:53.154,-0.4698,-1.1115,False,,0
2025-07-10 16:31:56.270,-0.5350,-1.1574,False,,0
2025-07-10 16:31:59.399,-0.5482,-1.1766,False,,0
2025-07-10 16:32:02.533,-0.5544,-1.1764,False,,0
2025-07-10 16:32:05.640,-0.5314,-1.1703,False,,0
2025-07-10 16:32:08.744,-0.5195,-1.1459,False,,0
2025-07-10 16:32:11.872,-0.5072,-1.1385,False,,0
2025-07-10 16:32:14.978,-0.4988,-1.1348,False,,0
2025-07-10 16:32:18.102,-0.4932,-1.1448,False,,0
2025-07-10 16:32:21.241,-0.4927,-1.1578,False,,0
2025-07-10 16:32:24.368,-0.4880,-1.1519,False,,0
2025-07-10 16:32:27.471,-0.4888,-1.1509,False,,0
2025-07-10 16:32:30.572,-0.4896,-1.1854,False,,0
2025-07-10 16:32:33.674,-0.4845,-1.1764,False,,0
2025-07-10 16:32:36.807,-0.4790,-1.1658,False,,0
2025-07-10 16:32:39.943,-0.4847,-1.1633,False,,0
2025-07-10 16:32:43.043,-0.4869,-1.1674,False,,0
2025-07-10 16:32:46.175,-0.4853,-1.1385,False,,0
2025-07-10 16:32:49.263,-0.5003,-1.1631,False,,0
2025-07-10 16:32:52.377,-0.4992,-1.1748,False,,0
2025-07-10 16:32:55.478,-0.4970,-1.1902,False,,0
2025-07-10 16:32:58.598,-0.5063,-1.1793,False,,0
2025-07-10 16:33:01.702,-0.4940,-1.1501,False,,0
2025-07-10 16:33:04.815,-0.4787,-1.1340,False,,0
2025-07-10 16:33:07.943,-0.4643,-1.1367,False,,0
2025-07-10 16:33:11.049,-0.4397,-1.1256,False,,0
2025-07-10 16:33:14.181,-0.4428,-1.1039,False,,0
2025-07-10 16:33:17.307,-0.5050,-1.1532,False,,0
2025-07-10 16:33:20.434,-0.5167,-1.1809,False,,0
2025-07-10 16:33:23.564,-0.5212,-1.2006,False,,0
2025-07-10 16:33:26.700,-0.5120,-1.2218,False,,0
2025-07-10 16:33:29.835,-0.5037,-1.2179,False,,0
2025-07-10 16:33:32.965,-0.5014,-1.2244,False,,0
2025-07-10 16:33:36.097,-0.4976,-1.2218,False,,0
2025-07-10 16:33:39.195,-0.4972,-1.2312,False,,0
2025-07-10 16:33:42.299,-0.4999,-1.2362,False,,0
2025-07-10 16:33:45.437,-0.4973,-1.2314,False,,0
2025-07-10 16:33:48.567,-0.5005,-1.2370,False,,0
2025-07-10 16:33:51.701,-0.4826,-1.1975,False,,0
2025-07-10 16:33:54.838,-0.4979,-1.2435,False,,0
2025-07-10 16:33:57.951,-0.3113,-1.1881,False,,0
2025-07-10 16:34:01.050,-0.4141,-1.2193,False,,0
2025-07-10 16:34:04.154,-0.4440,-1.0893,False,,0
2025-07-10 16:34:07.254,-0.4662,-1.1842,False,,0
2025-07-10 16:34:10.379,-0.3777,-1.0928,False,,0
2025-07-10 16:34:13.491,-0.5154,-0.9835,False,,0
2025-07-10 16:34:16.607,-0.5060,-1.1138,False,,0
2025-07-10 16:34:19.712,-0.5377,-1.2607,False,,0
2025-07-10 16:34:22.827,-0.4911,-1.1600,False,,0
2025-07-10 16:34:25.926,-0.4782,-1.2074,False,,0
2025-07-10 16:34:29.051,-0.4794,-1.2972,False,,0
2025-07-10 16:34:32.181,-0.4140,-1.1976,False,,0
2025-07-10 16:34:35.299,-0.4662,-1.2755,False,,0
2025-07-10 16:34:38.416,-0.4974,-1.3430,False,,0
2025-07-10 16:34:41.529,-0.4881,-1.3317,False,,0
2025-07-10 16:34:44.635,-0.4902,-1.3269,False,,0
2025-07-10 16:34:47.735,-0.4820,-1.3380,False,,0
2025-07-10 16:34:50.834,-0.4733,-1.3351,False,,0
2025-07-10 16:34:53.932,-0.4404,-1.3359,False,,0
2025-07-10 16:34:57.036,-0.4227,-1.3350,False,,0
2025-07-10 16:35:00.168,-0.4831,-1.3486,False,,0
2025-07-10 16:35:03.274,-0.5118,-1.3457,False,,0
2025-07-10 16:35:06.386,-0.5096,-1.3452,False,,0
2025-07-10 16:35:09.489,-0.5027,-1.3479,False,,0
2025-07-10 16:35:12.593,-0.4896,-1.3484,False,,0
2025-07-10 16:35:15.727,-0.4869,-1.3463,False,,0
2025-07-10 16:35:18.838,-0.5230,-1.3377,False,,0
2025-07-10 16:35:21.941,-0.4332,-1.3393,False,,0
2025-07-10 16:35:25.067,-0.4324,-1.3253,False,,0
2025-07-10 16:35:28.169,-0.4952,-1.3501,False,,0
2025-07-10 16:35:31.297,-0.4478,-1.3118,False,,0
2025-07-10 16:35:34.425,-0.4170,-1.3250,False,,0
2025-07-10 16:35:37.527,-0.4146,-1.3172,False,,0
2025-07-10 16:35:40.644,-0.4274,-1.3264,False,,0
2025-07-10 16:35:43.753,-0.4283,-1.3047,False,,0
2025-07-10 16:35:46.861,-0.4245,-1.3025,False,,0
2025-07-10 16:35:49.991,-0.4234,-1.3007,False,,0
2025-07-10 16:35:53.098,-0.4072,-1.3033,False,,0
2025-07-10 16:35:56.226,-0.5141,-1.3315,False,,0
2025-07-10 16:35:59.332,-0.5430,-1.3408,False,,0
2025-07-10 16:36:02.463,-0.5503,-1.3594,False,,0
2025-07-10 16:36:05.597,-0.5229,-1.3539,False,,0
2025-07-10 16:36:08.713,-0.5390,-1.3737,False,,0
2025-07-10 16:36:11.816,-0.5343,-1.3944,False,,0
2025-07-10 16:36:14.933,-0.4752,-1.3822,False,,0
2025-07-10 16:36:18.066,-0.5397,-1.3035,False,,0
2025-07-10 16:36:21.165,-0.4814,-1.3276,False,,0
2025-07-10 16:36:24.283,-0.6463,-1.4116,False,,0
2025-07-10 16:36:27.414,-0.6603,-1.4413,False,,0
2025-07-10 16:36:30.533,-0.6034,-1.4153,False,,0
2025-07-10 16:36:33.631,-0.5712,-1.3854,False,,0
2025-07-10 16:36:36.736,-0.5374,-1.3569,False,,0
2025-07-10 16:36:39.850,-0.4947,-1.3193,False,,0
2025-07-10 16:36:42.969,-0.4624,-1.3188,False,,0
2025-07-10 16:36:46.097,-0.4320,-1.2738,False,,0
2025-07-10 16:36:49.220,-0.4064,-1.2902,False,,0
2025-07-10 16:36:52.320,-0.4109,-1.2949,False,,0
2025-07-10 16:36:55.452,-0.3600,-1.2769,False,,0
2025-07-10 16:36:58.554,-0.3809,-1.2825,False,,0
2025-07-10 16:37:01.667,-0.3908,-1.3056,False,,0
2025-07-10 16:37:04.772,-0.4106,-1.3208,False,,0
2025-07-10 16:37:07.904,-0.4268,-1.2704,False,,0
2025-07-10 16:37:11.036,-0.4287,-1.2609,False,,0
2025-07-10 16:37:14.149,-0.4568,-1.2722,False,,0
2025-07-10 16:37:17.272,-0.4550,-1.2639,False,,0
2025-07-10 16:37:20.398,-0.4354,-1.2494,False,,0
2025-07-10 16:37:23.505,-0.4250,-1.2522,False,,0
2025-07-10 16:37:26.627,-0.4317,-1.2559,False,,0
2025-07-10 16:37:29.745,-0.4328,-1.2492,False,,0
2025-07-10 16:37:32.906,-0.4595,-1.2525,False,,0
2025-07-10 16:37:36.009,-0.4591,-1.2565,False,,0
2025-07-10 16:37:39.142,-0.4545,-1.2578,False,,0
2025-07-10 16:37:42.274,-0.4478,-1.2525,False,,0
2025-07-10 16:37:45.397,-0.4489,-1.2896,False,,0
2025-07-10 16:37:48.502,-0.4504,-1.2921,False,,0
2025-07-10 16:37:51.611,-0.4501,-1.3008,False,,0
2025-07-10 16:37:54.714,-0.4422,-1.3202,False,,0
2025-07-10 16:37:57.840,-0.4486,-1.3309,False,,0
2025-07-10 16:38:00.944,-0.4603,-1.2767,False,,0
2025-07-10 16:38:04.062,-0.4252,-1.2763,False,,0
2025-07-10 16:38:07.168,-0.4264,-1.2704,False,,0
2025-07-10 16:38:10.269,-0.4238,-1.2611,False,,0
2025-07-10 16:38:13.384,-0.4232,-1.1763,False,,0
2025-07-10 16:38:16.487,-0.4261,-1.1587,False,,0
2025-07-10 16:38:19.586,-0.4417,-1.1430,False,,0
2025-07-10 16:38:22.692,-0.4187,-1.1213,False,,0
2025-07-10 16:38:25.787,-0.3900,-1.0742,False,,0
2025-07-10 16:38:28.886,-0.3687,-1.0958,False,,0
2025-07-10 16:38:31.988,-0.3680,-1.1049,False,,0
2025-07-10 16:38:35.089,-0.3455,-1.0950,False,,0
2025-07-10 16:38:38.190,-0.3522,-1.0493,False,,0
2025-07-10 16:38:41.287,-0.3580,-1.0674,False,,0
2025-07-10 16:38:44.389,-0.3094,-1.0258,False,,0
2025-07-10 16:38:47.490,-0.3285,-1.0450,False,,0
2025-07-10 16:38:50.593,-0.3615,-1.0086,False,,0
2025-07-10 16:38:53.689,-0.3889,-1.0070,False,,0
2025-07-10 16:38:56.791,-0.3960,-1.0055,False,,0
2025-07-10 16:38:59.891,-0.3906,-1.0075,False,,0
2025-07-10 16:39:02.991,-0.3912,-1.0091,False,,0
2025-07-10 16:39:06.091,-0.3909,-1.0100,False,,0
2025-07-10 16:39:09.192,-0.3938,-1.0101,False,,0
2025-07-10 16:39:12.308,-0.4230,-1.0832,False,,0
2025-07-10 16:39:15.419,-0.4231,-1.1171,False,,0
2025-07-10 16:39:18.529,-0.4240,-1.1221,False,,0
2025-07-10 16:39:21.652,-0.4185,-1.1391,False,,0
2025-07-10 16:39:24.743,-0.4165,-1.1266,False,,0
2025-07-10 16:39:27.851,-0.4167,-1.1224,False,,0
2025-07-10 16:39:30.955,-0.4226,-1.1419,False,,0
2025-07-10 16:39:34.092,-0.4355,-1.1132,False,,0
2025-07-10 16:39:37.213,-0.4315,-1.1028,False,,0
2025-07-10 16:39:40.323,-0.4208,-1.1062,False,,0
2025-07-10 16:39:43.407,-0.4332,-1.0693,False,,0
2025-07-10 16:39:46.476,-0.4507,-1.0608,False,,0
2025-07-10 16:39:49.541,-0.1901,-1.0149,False,,0
2025-07-10 16:39:52.606,-0.5583,-1.1020,False,,0
2025-07-10 16:39:55.674,-0.4090,-1.1059,False,,0
2025-07-10 16:39:58.741,-0.3638,-1.1171,False,,0
2025-07-10 16:40:01.809,-0.3854,-1.0490,False,,0
2025-07-10 16:40:04.878,-0.5068,-1.0789,False,,0
2025-07-10 16:40:07.943,-0.5661,-1.1810,False,,0
2025-07-10 16:40:11.010,-0.5160,-1.1531,False,,0
2025-07-10 16:40:14.095,-0.4966,-1.1464,False,,0
2025-07-10 16:40:17.162,-0.4641,-1.1535,False,,0
2025-07-10 16:40:20.246,-0.4541,-1.1439,False,,0
2025-07-10 16:40:23.346,-0.4626,-1.1456,False,,0
2025-07-10 16:40:26.412,-0.4552,-1.1406,False,,0
2025-07-10 16:40:29.484,-0.4482,-1.1363,False,,0
2025-07-10 16:40:32.548,-0.4301,-1.1275,False,,0
2025-07-10 16:40:35.612,-0.3788,-1.1013,False,,0
2025-07-10 16:40:38.682,-0.3669,-1.1184,False,,0
2025-07-10 16:40:41.748,-0.3413,-1.1065,False,,0
2025-07-10 16:40:44.859,-0.3776,-1.1432,False,,0
2025-07-10 16:40:47.953,-0.3696,-1.1132,False,,0
2025-07-10 16:40:51.013,-0.3720,-1.1434,False,,0
2025-07-10 16:40:54.082,-0.3690,-1.1311,False,,0
2025-07-10 16:40:57.150,-0.3568,-1.1296,False,,0
2025-07-10 16:41:00.253,-0.3527,-1.1169,False,,0
2025-07-10 16:41:03.350,-0.3485,-1.1143,False,,0
2025-07-10 16:41:06.423,-0.3714,-1.0487,False,,0
2025-07-10 16:41:09.517,-0.2094,-1.0504,False,,0
2025-07-10 16:41:12.599,-0.3446,-1.1110,False,,0
2025-07-10 16:41:15.686,-0.3919,-1.0658,False,,0
2025-07-10 16:41:18.754,-0.4113,-1.0256,False,,0
2025-07-10 16:41:21.818,-0.4130,-1.0099,False,,0
2025-07-10 16:41:24.886,-0.4056,-1.0147,False,,0
2025-07-10 16:41:27.953,-0.4065,-0.9992,False,,0
2025-07-10 16:41:31.019,-0.3989,-1.0010,False,,0
2025-07-10 16:41:34.087,-0.3972,-1.0023,False,,0
2025-07-10 16:41:37.155,-0.3438,-1.0443,False,,0
2025-07-10 16:41:40.220,-0.3329,-1.0421,False,,0
2025-07-10 16:41:43.289,-0.3486,-1.1025,False,,0
2025-07-10 16:41:46.359,-0.3546,-1.0933,False,,0
2025-07-10 16:41:49.421,-0.3627,-1.1022,False,,0
2025-07-10 16:41:52.490,-0.3663,-1.0944,False,,0
2025-07-10 16:41:55.556,-0.3663,-1.0839,False,,0
2025-07-10 16:41:58.622,-0.3680,-1.0799,False,,0
2025-07-10 16:42:01.689,-0.3587,-1.0508,False,,0
2025-07-10 16:42:04.788,-0.4040,-1.0294,False,,0
2025-07-10 16:42:07.883,-0.4129,-1.0052,False,,0
2025-07-10 16:42:10.957,-0.4262,-1.0049,False,,0
2025-07-10 16:42:14.023,-0.4367,-0.9954,False,,0
2025-07-10 16:42:17.095,-0.4255,-1.0100,False,,0
2025-07-10 16:42:20.191,-0.3788,-0.9691,False,,0
2025-07-10 16:42:23.257,-0.3507,-0.9761,False,,0
2025-07-10 16:42:26.325,-0.3394,-0.9803,False,,0
2025-07-10 16:42:29.391,-0.2821,-1.0390,False,,0
2025-07-10 16:42:32.460,-0.1693,-0.8962,False,,0
2025-07-10 16:42:35.528,-0.3802,-0.9162,False,,0
2025-07-10 16:42:38.594,-0.3532,-0.9556,False,,0
2025-07-10 16:42:41.663,-0.3878,-1.0141,False,,0
2025-07-10 16:42:44.728,-0.4269,-1.0404,False,,0
2025-07-10 16:42:47.798,-0.4282,-1.0365,False,,0
